Project_ID,Project_Type,Location_Zone,Land_Type,Land_Area_Acres,Number_of_Owners,Number_of_Parcels,Legal_Cases,Ownership_Disputes,Documents_Missing,Objections_Received,Affected_Families,Rehabilitation_Required,Government_Clearances,Compensation_Dispute,Previous_Acquisition_Delay,Planned_Duration_Days,Approval_Days,Actual_Duration_Days,Delayed
LA04473,Industrial,Urban,Residential,42.43,11.0,13,0.0,1,1.0,2,15,No,4,No,Yes,423,69.0,546,1
LA04474,Road,Urban,Residential,9.49,8.0,14,0.0,1,1.0,1,11,No,4,No,No,349,54.0,334,0
LA04475,Railway,Semi-Urban,Agricultural,17.46,7.0,8,1.0,2,0.0,1,10,No,4,No,Yes,405,84.0,392,0
LA04476,Industrial,Rural,Mixed,26.86,4.0,5,0.0,2,3.0,5,4,No,3,Yes,No,542,62.0,526,0
LA04477,Railway,Semi-Urban,Agricultural,13.27,6.0,14,2.0,1,1.0,4,11,No,6,No,No,376,29.0,364,0
LA04478,Road,Rural,Mixed,39.23,13.0,17,1.0,0,2.0,1,14,No,2,No,Yes,176,82.0,272,1
LA04479,Housing,Urban,Residential,37.34,10.0,12,1.0,1,1.0,3,13,No,2,Yes,No,555,115.0,725,1
LA04480,Housing,Rural,Agricultural,,7.0,11,3.0,3,1.0,6,10,Yes,4,No,No,292,79.0,305,0
LA04481,Railway,Rural,Mixed,59.65,10.0,12,2.0,2,3.0,5,15,Yes,4,Yes,No,316,137.0,393,1
LA04482,Industrial,Semi-Urban,Commercial,39.88,9.0,13,4.0,2,1.0,5,13,No,6,Yes,No,404,81.0,401,0
LA04483,Airport,Rural,Mixed,79.04,11.0,13,3.0,2,0.0,4,14,Yes,3,,No,247,,250,0
LA04484,Road,Semi-Urban,Residential,40.84,6.0,11,0.0,0,4.0,5,9,No,3,Yes,No,470,72.0,463,0
LA04485,Housing,Rural,Agricultural,20.4,11.0,17,0.0,1,1.0,4,18,No,5,No,No,364,46.0,395,0
LA04486,Road,Urban,Commercial,33.33,11.0,14,0.0,0,2.0,2,15,Yes,6,No,No,364,100.0,437,1
LA04487,Airport,Semi-Urban,Residential,2.13,7.0,12,1.0,1,3.0,1,12,No,5,No,Yes,360,90.0,348,0
LA04488,Road,Semi-Urban,Mixed,42.78,9.0,14,1.0,2,1.0,5,15,Yes,3,No,Yes,405,104.0,514,1
LA04489,Road,Rural,Agricultural,17.89,7.0,11,2.0,1,0.0,4,9,No,3,No,No,499,42.0,486,0
LA04490,Railway,Rural,Residential,36.72,8.0,9,1.0,1,1.0,3,12,No,3,Yes,No,254,56.0,259,0
LA04491,Railway,Semi-Urban,Mixed,20.16,3.0,8,1.0,1,1.0,1,4,No,4,Yes,Yes,354,62.0,484,1
LA04492,Housing,Rural,Commercial,13.28,8.0,12,2.0,2,0.0,1,14,No,4,No,No,270,,258,0
LA04493,Housing,Rural,Mixed,95.1,12.0,13,3.0,2,1.0,2,14,No,5,No,No,335,84.0,327,0
LA04494,Road,Semi-Urban,Mixed,19.86,6.0,7,1.0,1,1.0,4,11,Yes,2,Yes,No,377,68.0,480,1
LA04495,Road,Urban,Residential,17.09,8.0,12,2.0,1,0.0,1,12,No,4,No,No,326,91.0,353,0
LA04496,Railway,Urban,Commercial,54.14,6.0,10,3.0,1,1.0,3,11,No,6,Yes,No,487,50.0,623,1
LA04497,Railway,Urban,Mixed,26.23,5.0,5,2.0,1,0.0,1,8,No,4,Yes,No,473,71.0,554,1
LA04498,Railway,Urban,Residential,18.7,12.0,13,1.0,0,2.0,4,17,Yes,2,No,No,215,90.0,289,1
LA04499,Housing,Rural,Agricultural,55.16,4.0,6,0.0,1,1.0,4,6,No,4,No,No,362,42.0,334,0
LA04500,Airport,Urban,Mixed,32.62,6.0,10,0.0,2,2.0,2,8,No,4,Yes,No,314,53.0,316,0
LA04501,Road,Semi-Urban,Residential,60.08,8.0,11,1.0,2,2.0,0,11,No,4,No,No,317,77.0,322,0
LA04502,Railway,Semi-Urban,Mixed,80.85,10.0,12,2.0,0,0.0,5,13,No,2,No,No,446,60.0,462,0
LA04503,Industrial,Semi-Urban,Agricultural,25.73,8.0,10,0.0,2,2.0,4,14,Yes,1,Yes,No,269,92.0,297,0
LA04504,Railway,Urban,Mixed,,11.0,12,3.0,0,2.0,3,12,Yes,3,No,No,398,94.0,563,1
LA04505,Road,Semi-Urban,Commercial,83.27,11.0,17,1.0,2,1.0,4,15,No,5,No,No,360,,389,0
LA04506,Railway,Semi-Urban,Commercial,97.64,6.0,14,1.0,1,0.0,1,10,Yes,3,No,Yes,421,60.0,503,1
LA04507,Railway,Semi-Urban,Mixed,21.8,8.0,12,2.0,2,1.0,6,12,Yes,4,No,No,497,89.0,624,1
LA04508,Road,Urban,Residential,65.85,9.0,12,4.0,0,2.0,3,17,No,1,No,No,515,93.0,633,1
LA04509,Airport,Rural,Commercial,4.53,14.0,16,2.0,2,3.0,2,17,No,2,Yes,No,428,84.0,602,1
LA04510,Road,Urban,Mixed,40.45,15.0,18,0.0,0,2.0,2,16,No,5,No,No,487,39.0,554,1
LA04511,Industrial,Semi-Urban,Mixed,10.69,11.0,15,4.0,0,0.0,3,14,No,4,,No,232,50.0,258,0
LA04512,Railway,Semi-Urban,Mixed,25.74,4.0,11,1.0,1,1.0,4,6,No,5,No,No,300,62.0,300,0
LA04513,Housing,Urban,Commercial,125.38,7.0,10,1.0,0,1.0,4,13,No,4,No,No,377,76.0,373,0
LA04514,Road,Rural,Commercial,60.88,8.0,12,1.0,2,2.0,0,12,No,6,No,Yes,224,61.0,308,1
LA04515,Road,Urban,Agricultural,10.92,7.0,11,0.0,2,2.0,2,12,No,5,Yes,Yes,288,72.0,325,0
LA04516,Road,Rural,Commercial,14.25,10.0,16,1.0,0,1.0,1,19,No,3,Yes,No,398,26.0,465,1
LA04517,Railway,Rural,Commercial,70.15,10.0,11,4.0,1,3.0,1,12,No,2,No,No,487,87.0,593,1
LA04518,Road,Semi-Urban,Residential,68.66,5.0,10,0.0,0,1.0,3,10,No,8,No,No,421,47.0,415,0
LA04519,Airport,Urban,Residential,71.05,5.0,7,0.0,1,0.0,1,13,No,4,No,No,320,33.0,312,0
LA04520,Road,Urban,Commercial,40.31,7.0,9,2.0,1,1.0,3,9,No,4,No,No,423,53.0,422,0
LA04521,Road,Rural,Agricultural,60.7,8.0,13,2.0,1,1.0,6,19,No,2,Yes,No,264,97.0,262,0
LA04522,Railway,Semi-Urban,Agricultural,26.66,11.0,12,1.0,2,3.0,1,16,Yes,4,Yes,No,411,105.0,505,1
LA04523,Airport,Urban,Residential,25.78,7.0,11,3.0,0,2.0,2,9,No,7,No,No,389,76.0,492,1
LA04524,Housing,Semi-Urban,Mixed,38.76,9.0,10,0.0,3,0.0,3,12,No,3,,No,131,53.0,158,0
LA04525,Airport,Urban,Mixed,18.44,9.0,12,1.0,0,0.0,1,14,Yes,2,No,No,150,67.0,151,0
LA04526,Industrial,Semi-Urban,Commercial,16.09,5.0,13,0.0,1,1.0,3,10,Yes,1,No,No,320,70.0,318,0
LA04527,Airport,Semi-Urban,Mixed,49.97,5.0,11,0.0,2,3.0,3,7,No,1,No,No,357,108.0,365,0
LA04528,Industrial,Urban,Mixed,52.97,13.0,17,4.0,1,0.0,2,15,Yes,2,No,No,228,62.0,312,1
LA04529,Road,Rural,Residential,16.42,4.0,7,0.0,0,1.0,6,12,No,3,No,No,388,66.0,450,1
LA04530,Industrial,Urban,Residential,21.91,9.0,15,1.0,1,2.0,0,15,No,1,Yes,No,448,74.0,532,1
LA04531,Airport,Semi-Urban,Residential,45.3,10.0,14,0.0,3,0.0,4,17,No,4,Yes,No,345,46.0,428,1
LA04532,Road,Semi-Urban,Residential,42.74,3.0,6,2.0,4,3.0,4,4,No,1,No,No,398,63.0,525,1
LA04533,Industrial,Rural,Agricultural,40.35,6.0,10,0.0,1,,5,12,Yes,4,No,No,350,64.0,437,1
LA04534,Railway,Semi-Urban,Residential,17.09,7.0,9,2.0,1,1.0,4,11,No,4,No,No,249,62.0,326,1
LA04535,Railway,Rural,Mixed,136.1,7.0,11,2.0,0,3.0,4,10,No,1,No,No,422,98.0,388,0
LA04536,Road,Semi-Urban,Commercial,24.06,3.0,6,1.0,0,2.0,4,8,No,4,No,No,319,64.0,327,0
LA04537,Industrial,Rural,Agricultural,46.57,6.0,11,1.0,0,2.0,2,10,Yes,8,No,Yes,456,79.0,546,1
LA04538,Housing,Urban,Mixed,13.23,6.0,10,2.0,0,1.0,3,14,No,5,No,Yes,407,83.0,494,1
LA04539,Road,Rural,Mixed,32.63,7.0,12,1.0,3,1.0,1,10,No,4,,Yes,257,50.0,259,0
LA04540,Railway,Urban,Mixed,16.1,10.0,16,0.0,0,0.0,4,13,No,4,No,Yes,221,33.0,233,0
LA04541,Road,Rural,Mixed,23.32,6.0,6,3.0,2,2.0,5,13,No,2,No,No,411,36.0,522,1
LA04542,Road,Rural,Mixed,40.87,6.0,8,2.0,2,1.0,2,11,No,6,No,No,319,95.0,308,0
LA04543,Housing,Semi-Urban,Commercial,78.15,12.0,22,2.0,0,0.0,3,17,No,6,No,No,325,68.0,452,1
LA04544,Railway,Semi-Urban,Mixed,21.48,12.0,17,2.0,2,0.0,1,17,No,3,No,No,382,49.0,499,1
LA04545,Railway,Semi-Urban,Residential,39.5,5.0,7,0.0,0,0.0,0,10,Yes,3,No,No,278,55.0,259,0
LA04546,Road,Urban,Agricultural,46.16,10.0,12,0.0,3,1.0,1,13,Yes,6,No,Yes,205,49.0,204,0
LA04547,Housing,Semi-Urban,Agricultural,54.58,9.0,12,1.0,2,2.0,3,12,Yes,1,No,Yes,523,92.0,503,0
LA04548,Road,Semi-Urban,Residential,6.18,7.0,10,1.0,1,2.0,2,15,Yes,5,No,No,396,40.0,399,0
LA04549,Airport,Semi-Urban,Residential,59.95,5.0,10,0.0,0,1.0,5,9,Yes,2,No,No,323,62.0,305,0
LA04550,Road,Urban,Residential,46.52,7.0,12,1.0,1,0.0,3,12,No,5,No,No,149,57.0,133,0
LA04551,Road,Rural,Residential,40.3,6.0,11,,0,1.0,2,6,No,5,Yes,No,133,85.0,131,0
LA04552,Industrial,Urban,Residential,130.52,6.0,10,3.0,3,2.0,0,10,Yes,4,Yes,No,274,90.0,448,1
LA04553,Road,Semi-Urban,Agricultural,,7.0,9,0.0,1,2.0,4,13,No,3,No,Yes,365,71.0,441,1
LA04554,Industrial,Urban,Mixed,42.83,7.0,10,2.0,0,1.0,5,9,No,4,Yes,Yes,430,96.0,542,1
LA04555,Road,Urban,Commercial,113.48,9.0,15,0.0,0,2.0,7,16,Yes,5,No,No,381,71.0,438,1
LA04556,Airport,Urban,Commercial,72.61,10.0,13,0.0,1,0.0,2,12,Yes,3,No,No,404,63.0,478,1
LA04557,Airport,Semi-Urban,Residential,25.64,8.0,13,2.0,2,3.0,2,14,Yes,6,No,Yes,253,114.0,396,1
LA04558,Airport,Semi-Urban,Mixed,39.89,7.0,13,0.0,0,2.0,0,11,Yes,6,No,No,327,55.0,403,1
LA04559,Road,Semi-Urban,Residential,40.76,5.0,7,0.0,0,1.0,2,8,No,4,Yes,No,241,23.0,222,0
LA04560,Airport,Semi-Urban,Agricultural,28.53,11.0,12,1.0,2,0.0,4,18,Yes,4,No,Yes,336,59.0,345,0
LA04561,Housing,Semi-Urban,Agricultural,11.27,2.0,3,2.0,1,4.0,1,7,No,6,No,No,376,67.0,521,1
LA04562,Road,Urban,Mixed,25.97,7.0,9,4.0,1,3.0,1,12,Yes,4,Yes,No,491,95.0,624,1
LA04563,Road,Urban,Mixed,48.85,8.0,11,0.0,1,3.0,1,8,No,2,No,No,280,67.0,279,0
LA04564,Housing,Semi-Urban,Mixed,25.54,6.0,11,1.0,1,0.0,0,12,Yes,4,No,No,374,71.0,445,1
LA04565,Road,Semi-Urban,Commercial,32.61,6.0,7,1.0,1,2.0,2,8,No,2,No,Yes,354,29.0,476,1
LA04566,Industrial,Semi-Urban,Agricultural,78.75,10.0,15,2.0,1,5.0,1,15,No,1,Yes,Yes,325,59.0,465,1
LA04567,Airport,Urban,Commercial,32.76,7.0,12,2.0,1,1.0,2,11,No,4,Yes,Yes,527,56.0,529,0
LA04568,Road,Rural,Residential,34.28,7.0,11,3.0,1,2.0,3,12,No,2,No,No,331,51.0,321,0
LA04569,Industrial,Urban,Residential,37.46,7.0,11,1.0,0,2.0,2,11,No,4,Yes,No,402,51.0,450,1
LA04570,Industrial,Semi-Urban,Mixed,23.82,7.0,9,5.0,1,0.0,1,15,No,5,Yes,Yes,333,59.0,496,1
LA04571,Road,Urban,Mixed,61.2,7.0,12,3.0,2,0.0,5,14,No,5,No,No,312,76.0,307,0
LA04572,Housing,Semi-Urban,Agricultural,13.27,6.0,9,0.0,0,0.0,3,8,No,8,No,No,484,42.0,497,0
LA04573,Road,Semi-Urban,Residential,23.73,,15,0.0,1,2.0,6,12,Yes,3,Yes,Yes,459,88.0,589,1
LA04574,Railway,Rural,Residential,40.04,6.0,13,,1,1.0,3,9,Yes,6,No,No,315,101.0,409,1
LA04575,Housing,Urban,Agricultural,26.72,8.0,13,0.0,0,2.0,4,16,No,5,No,No,234,41.0,299,1
LA04576,Road,Semi-Urban,Residential,91.96,14.0,23,0.0,0,0.0,4,19,No,3,No,Yes,542,54.0,648,1
LA04577,Housing,Urban,Commercial,34.52,12.0,18,1.0,0,1.0,1,18,Yes,2,No,No,313,52.0,388,1
LA04578,Road,Semi-Urban,Residential,33.85,8.0,11,3.0,1,2.0,1,15,No,7,No,No,290,37.0,274,0
LA04579,Railway,Urban,Residential,16.38,,14,2.0,1,1.0,1,18,No,5,Yes,No,389,52.0,527,1
LA04580,Road,Urban,Residential,27.13,13.0,15,1.0,1,0.0,3,22,No,3,No,No,237,54.0,238,0
LA04581,Industrial,Rural,Mixed,59.46,3.0,9,1.0,0,0.0,4,4,No,5,Yes,Yes,418,31.0,403,0
LA04582,Airport,Urban,Agricultural,20.29,13.0,14,2.0,2,0.0,4,16,Yes,1,Yes,No,358,77.0,464,1
LA04583,Housing,Urban,Agricultural,7.76,10.0,15,0.0,2,1.0,3,13,No,4,No,No,381,40.0,371,0
LA04584,Housing,Rural,Commercial,30.59,8.0,11,2.0,0,1.0,2,9,Yes,4,No,Yes,196,54.0,187,0
LA04585,Industrial,Rural,Mixed,35.67,12.0,15,0.0,0,1.0,2,17,No,3,No,No,316,60.0,378,1
LA04586,Airport,Rural,Agricultural,24.94,,16,0.0,0,1.0,2,13,Yes,2,No,No,271,72.0,460,1
LA04587,Railway,Urban,Commercial,79.51,5.0,9,0.0,2,1.0,3,6,No,3,No,No,248,77.0,249,0
LA04588,Housing,Semi-Urban,Residential,125.18,6.0,10,1.0,2,1.0,2,7,No,5,No,No,224,102.0,230,0
LA04589,Industrial,Rural,Commercial,39.86,6.0,12,1.0,0,1.0,4,11,No,7,No,Yes,349,45.0,528,1
LA04590,Housing,Urban,Agricultural,26.92,3.0,3,0.0,1,2.0,3,7,No,4,Yes,No,376,42.0,368,0
LA04591,Road,Rural,Mixed,48.87,6.0,6,1.0,0,2.0,4,8,Yes,5,No,Yes,442,98.0,542,1
LA04592,Railway,Urban,Mixed,79.86,9.0,13,1.0,2,1.0,1,14,No,5,Yes,No,298,69.0,415,1
LA04593,Airport,Rural,Mixed,21.52,11.0,14,4.0,2,0.0,2,14,No,4,Yes,No,472,64.0,584,1
LA04594,Road,Semi-Urban,Mixed,57.42,4.0,8,1.0,0,1.0,3,6,Yes,1,Yes,No,353,38.0,441,1
LA04595,Road,Semi-Urban,Residential,30.57,3.0,9,0.0,1,0.0,2,5,Yes,1,No,Yes,513,43.0,561,1
LA04596,Housing,Semi-Urban,Commercial,69.81,8.0,10,2.0,0,0.0,2,13,No,5,No,No,339,62.0,345,0
LA04597,Railway,Urban,Residential,16.39,7.0,8,2.0,0,1.0,2,11,No,3,Yes,Yes,326,70.0,332,0
LA04598,Road,Urban,Residential,86.26,4.0,10,1.0,0,0.0,4,11,Yes,4,No,No,499,75.0,541,1
LA04599,Road,Rural,Agricultural,40.76,14.0,17,1.0,1,1.0,2,19,Yes,3,No,No,241,108.0,239,0
LA04600,Railway,Semi-Urban,Commercial,48.77,12.0,18,1.0,0,2.0,4,17,Yes,6,Yes,No,412,73.0,490,1
LA04601,Industrial,Semi-Urban,Commercial,14.3,8.0,11,1.0,2,4.0,4,10,No,4,No,Yes,389,71.0,476,1
LA04602,Housing,Urban,Mixed,13.95,5.0,10,1.0,0,1.0,1,9,No,5,No,No,372,15.0,343,0
LA04603,Housing,Semi-Urban,Agricultural,43.62,9.0,14,2.0,0,1.0,2,16,No,6,No,No,289,37.0,304,0
LA04604,Industrial,Semi-Urban,Mixed,49.78,6.0,9,0.0,1,0.0,5,15,No,4,No,Yes,305,56.0,282,0
LA04605,Industrial,Urban,Mixed,28.69,10.0,12,3.0,0,0.0,8,14,No,3,No,No,351,85.0,455,1
LA04606,Road,Rural,Mixed,53.29,8.0,13,0.0,4,0.0,3,12,Yes,5,No,No,436,70.0,531,1
LA04607,Housing,Semi-Urban,Residential,14.22,4.0,5,1.0,1,2.0,4,7,Yes,3,Yes,No,404,81.0,399,0
LA04608,Road,Semi-Urban,Agricultural,10.56,9.0,13,0.0,0,3.0,1,15,Yes,6,Yes,No,120,91.0,176,1
LA04609,Road,Rural,Commercial,37.62,11.0,15,1.0,1,0.0,0,14,No,3,No,No,423,71.0,474,1
LA04610,Housing,Semi-Urban,Mixed,13.77,5.0,10,2.0,0,1.0,3,12,No,5,Yes,No,377,,481,1
LA04611,Housing,Rural,Residential,7.97,8.0,10,3.0,3,1.0,1,12,No,3,Yes,No,497,42.0,502,0
LA04612,Road,Semi-Urban,Agricultural,17.47,10.0,17,1.0,0,0.0,1,18,No,4,No,No,290,53.0,311,0
LA04613,Industrial,Semi-Urban,Agricultural,48.63,10.0,13,4.0,0,2.0,6,13,Yes,3,Yes,No,351,78.0,453,1
LA04614,Railway,Urban,Residential,40.18,4.0,10,0.0,1,1.0,2,7,No,2,No,Yes,289,34.0,435,1
LA04615,Road,Urban,Mixed,80.52,12.0,19,3.0,1,0.0,3,15,No,5,No,No,471,65.0,623,1
LA04616,Road,Semi-Urban,Residential,42.06,10.0,14,0.0,0,1.0,3,13,Yes,5,,No,413,77.0,411,0
LA04617,Road,Urban,Agricultural,14.69,8.0,12,4.0,2,0.0,4,11,No,4,Yes,No,270,80.0,265,0
LA04618,Railway,Urban,Commercial,50.81,5.0,7,0.0,1,0.0,2,8,No,6,Yes,Yes,524,24.0,527,0
LA04619,Railway,Semi-Urban,Agricultural,21.07,5.0,6,1.0,0,2.0,2,7,No,4,Yes,No,263,89.0,256,0
LA04620,Railway,Rural,Residential,28.29,8.0,16,2.0,0,0.0,2,13,No,8,No,No,345,67.0,559,1
LA04621,Road,Urban,Commercial,21.37,9.0,15,1.0,1,0.0,2,12,No,9,Yes,No,557,30.0,565,0
LA04622,Housing,Rural,Agricultural,13.01,10.0,11,1.0,1,0.0,3,13,No,2,Yes,Yes,342,41.0,457,1
LA04623,Industrial,Rural,Mixed,150.0,6.0,9,1.0,3,2.0,2,9,No,2,No,No,334,85.0,320,0
LA04624,Housing,Rural,Commercial,18.6,8.0,12,2.0,1,0.0,4,8,No,6,No,No,350,70.0,349,0
LA04625,Road,Rural,Mixed,6.97,9.0,11,1.0,1,1.0,3,9,No,5,Yes,No,281,76.0,357,1
LA04626,Industrial,Rural,Residential,54.87,8.0,11,0.0,1,0.0,3,12,Yes,3,No,No,428,64.0,421,0
LA04627,Housing,Urban,Mixed,5.23,8.0,15,0.0,2,1.0,3,9,No,4,No,Yes,306,54.0,360,1
LA04628,Road,Semi-Urban,Agricultural,30.74,7.0,10,1.0,3,1.0,1,14,Yes,5,No,No,283,95.0,284,0
LA04629,Road,Rural,Commercial,60.43,11.0,18,2.0,0,2.0,2,15,No,3,No,No,403,71.0,410,0
LA04630,Road,Semi-Urban,Agricultural,11.58,9.0,13,2.0,1,2.0,1,10,No,3,No,No,323,45.0,339,0
LA04631,Road,Rural,Residential,34.56,8.0,10,0.0,0,2.0,2,14,No,3,No,Yes,304,46.0,293,0
LA04632,Railway,Rural,Residential,27.43,10.0,12,1.0,2,1.0,5,14,No,5,No,Yes,282,54.0,362,1
LA04633,Road,Urban,Mixed,18.35,10.0,19,0.0,0,0.0,2,12,No,4,No,No,396,30.0,446,1
LA04634,Road,Urban,Mixed,80.67,13.0,15,1.0,1,4.0,1,17,No,2,Yes,No,388,65.0,488,1
LA04635,Industrial,Semi-Urban,Residential,27.26,5.0,6,0.0,1,0.0,2,11,No,1,No,Yes,220,37.0,363,1
LA04636,Road,Urban,Commercial,54.13,5.0,10,1.0,0,0.0,1,12,No,5,No,Yes,225,32.0,221,0
LA04637,Road,Semi-Urban,Commercial,63.85,8.0,12,0.0,4,1.0,0,12,No,3,No,No,395,68.0,445,1
LA04638,Industrial,Rural,Agricultural,29.77,14.0,15,3.0,3,0.0,3,15,Yes,6,No,No,353,65.0,350,0
LA04639,Road,Semi-Urban,Agricultural,14.96,8.0,10,1.0,2,0.0,1,11,No,3,Yes,No,281,67.0,292,0
LA04640,Road,Urban,Mixed,64.86,8.0,10,1.0,0,1.0,4,8,Yes,2,No,No,527,54.0,572,1
LA04641,Road,Rural,Commercial,30.79,3.0,6,0.0,1,1.0,2,11,No,5,No,Yes,317,78.0,401,1
LA04642,Road,Urban,Commercial,33.26,10.0,17,3.0,0,0.0,5,13,No,3,No,No,597,92.0,673,1
LA04643,Railway,Rural,Commercial,25.98,7.0,13,1.0,2,1.0,2,9,No,4,No,No,383,79.0,375,0
LA04644,Road,Urban,Commercial,63.32,7.0,10,0.0,1,0.0,0,10,No,5,No,Yes,442,95.0,440,0
LA04645,Road,Rural,Residential,13.45,12.0,14,1.0,1,3.0,7,14,No,4,No,No,427,81.0,524,1
LA04646,Housing,Semi-Urban,Mixed,33.57,9.0,11,3.0,1,1.0,6,12,No,1,No,Yes,446,89.0,607,1
LA04647,Housing,Semi-Urban,Residential,15.26,6.0,11,2.0,1,1.0,4,9,Yes,4,No,No,289,96.0,311,0
LA04648,Road,Semi-Urban,Mixed,25.91,5.0,9,2.0,0,0.0,3,6,No,6,No,No,399,54.0,374,0
LA04649,Road,Urban,Mixed,69.01,9.0,12,4.0,2,0.0,6,13,No,4,No,No,525,67.0,503,0
LA04650,Railway,Semi-Urban,Commercial,68.46,6.0,9,1.0,0,1.0,3,10,Yes,4,No,No,342,66.0,309,0
LA04651,Housing,Rural,Agricultural,28.94,6.0,12,1.0,0,1.0,4,9,No,3,No,No,436,54.0,513,1
LA04652,Housing,Rural,Residential,42.04,10.0,16,2.0,1,2.0,2,13,No,1,Yes,No,430,96.0,562,1
LA04653,Road,Urban,Agricultural,41.48,9.0,13,1.0,3,2.0,5,10,Yes,5,No,No,497,125.0,622,1
LA04654,Road,Semi-Urban,Commercial,15.31,6.0,8,4.0,1,1.0,1,12,Yes,5,,No,257,105.0,412,1
LA04655,Railway,Rural,Residential,49.48,9.0,15,0.0,1,3.0,2,17,Yes,4,No,No,304,85.0,293,0
LA04656,Housing,Rural,Residential,16.68,5.0,8,1.0,0,0.0,1,11,No,6,No,Yes,352,41.0,353,0
LA04657,Housing,Semi-Urban,Mixed,24.77,6.0,7,2.0,0,1.0,1,9,No,8,No,Yes,322,37.0,317,0
LA04658,Road,Urban,Agricultural,7.26,8.0,15,0.0,2,2.0,1,12,No,2,No,No,404,62.0,497,1
LA04659,Industrial,Rural,Agricultural,55.24,9.0,11,2.0,2,1.0,3,14,No,3,No,No,218,40.0,194,0
LA04660,Road,Semi-Urban,Residential,63.53,5.0,9,1.0,1,2.0,1,10,No,3,No,Yes,462,68.0,479,0
LA04661,Industrial,Semi-Urban,Commercial,43.11,11.0,15,1.0,1,1.0,1,15,Yes,2,No,No,343,79.0,508,1
LA04662,Housing,Rural,Agricultural,34.7,2.0,6,2.0,0,1.0,4,9,No,3,Yes,No,427,88.0,442,0
LA04663,Railway,Urban,Mixed,23.79,6.0,10,1.0,0,0.0,3,10,Yes,2,No,No,368,16.0,368,0
LA04664,Road,Rural,Agricultural,56.18,13.0,19,2.0,0,1.0,4,17,No,4,No,No,371,36.0,375,0
LA04665,Industrial,Urban,Residential,93.15,13.0,16,1.0,2,0.0,4,19,No,2,No,No,380,39.0,366,0
LA04666,Railway,Rural,Agricultural,18.6,6.0,10,2.0,1,3.0,3,10,No,3,No,No,365,82.0,377,0
LA04667,Housing,Rural,Residential,29.46,9.0,13,1.0,0,2.0,4,14,Yes,1,No,No,289,105.0,342,1
LA04668,Road,Rural,Mixed,14.55,8.0,10,1.0,1,2.0,4,13,No,2,No,No,397,63.0,409,0
LA04669,Housing,Rural,Residential,34.84,9.0,10,1.0,2,2.0,3,15,No,2,No,Yes,176,56.0,275,1
LA04670,Road,Rural,Residential,25.7,7.0,10,2.0,2,2.0,3,14,No,3,Yes,No,415,84.0,389,0
LA04671,Road,Urban,Agricultural,31.04,7.0,12,0.0,1,0.0,5,9,Yes,3,,No,364,84.0,418,1
LA04672,Road,Rural,Residential,56.67,7.0,10,0.0,0,3.0,4,11,No,6,No,No,350,17.0,362,0
LA04673,Road,Rural,Agricultural,67.43,13.0,17,2.0,0,0.0,2,15,No,4,No,No,264,18.0,270,0
LA04674,Road,Semi-Urban,Agricultural,,5.0,7,3.0,2,0.0,4,8,No,2,No,No,241,90.0,240,0
LA04675,Industrial,Semi-Urban,Mixed,41.18,8.0,11,0.0,1,2.0,2,14,No,3,No,No,530,57.0,541,0
LA04676,Road,Urban,Residential,80.84,6.0,10,1.0,1,0.0,0,7,No,5,No,Yes,177,39.0,300,1
LA04677,Road,Semi-Urban,Agricultural,47.46,8.0,14,,1,1.0,6,11,No,3,No,No,138,60.0,194,1
LA04678,Road,Rural,Commercial,15.58,10.0,13,2.0,1,2.0,3,11,No,3,Yes,Yes,416,37.0,515,1
LA04679,Road,Semi-Urban,Residential,65.49,7.0,13,1.0,2,2.0,2,10,No,3,No,Yes,309,54.0,375,1
LA04680,Housing,Semi-Urban,Commercial,49.7,9.0,14,2.0,2,2.0,3,11,Yes,2,No,Yes,295,78.0,427,1
LA04681,Housing,Semi-Urban,Mixed,46.49,12.0,15,1.0,0,1.0,2,16,No,3,Yes,No,120,16.0,159,1
LA04682,Road,Urban,Mixed,28.84,9.0,13,3.0,0,2.0,2,12,No,4,Yes,No,480,68.0,588,1
LA04683,Airport,Rural,Mixed,44.6,10.0,14,1.0,0,0.0,2,12,No,4,No,No,480,53.0,472,0
LA04684,Airport,Urban,Commercial,150.0,7.0,9,1.0,1,4.0,0,12,Yes,1,Yes,Yes,313,81.0,519,1
LA04685,Housing,Urban,Agricultural,6.09,9.0,17,1.0,0,,1,10,No,2,No,No,217,77.0,209,0
LA04686,Road,Urban,Mixed,24.57,5.0,10,1.0,0,2.0,4,10,No,3,Yes,No,440,69.0,517,1
LA04687,Road,Rural,Residential,26.42,6.0,10,0.0,2,0.0,3,11,No,3,No,No,328,81.0,339,0
LA04688,Railway,Rural,Agricultural,2.67,5.0,7,0.0,3,1.0,0,10,Yes,5,No,No,535,80.0,719,1
LA04689,Housing,Urban,Mixed,115.79,7.0,14,,0,1.0,6,10,No,3,No,No,421,72.0,540,1
LA04690,Airport,Urban,Mixed,14.54,9.0,11,0.0,2,1.0,2,12,No,4,No,No,433,47.0,434,0
LA04691,Railway,Semi-Urban,Mixed,13.79,11.0,13,0.0,1,3.0,2,17,Yes,3,Yes,No,330,83.0,417,1
LA04692,Road,Urban,Residential,9.04,7.0,9,2.0,0,3.0,2,10,No,5,No,No,355,74.0,451,1
LA04693,Airport,Rural,Commercial,24.37,5.0,7,0.0,0,0.0,3,6,Yes,3,No,Yes,273,82.0,281,0
